user_id,item_list
86,7116 5004 7117 5051 10954 7308 7301 7270 13030 13112
87,2320 2328 8777 13424 5733 3459 7264 480 17291 482
88,8735 17584 4029 16239 10181 10182 640 2179 5424 11102
89,14440 16598 10726 322 4965 9744 9667 17236 15626 6233
90,7543 7464 17450 10645 7495 10182 7553 10181 12060 675
91,1176 10504 2178 16246 14045 7974 14628 5657 1669 15040
92,5228 6507 5806 5669 1580 13691 9321 5569 9542 412
93,17035 1596 180 2411 4802 11742 2484 2081 11332 2145
94,15922 15831 2027 5819 4837 8242 2200 5090 2687 6676
95,3889 932 3931 7116 3804 1663 13112 823 3859 5004
96,675 10182 7543 5460 5414 5392 7464 7495 17450 10645
97,4965 7376 17236 2283 9744 6728 16350 8111 7968 13366
98,13980 329 322 324 13975 8573 17147 16939 2084 13981
99,932 5051 757 1554 1663 5004 1730 3830 3026 1843
100,10726 14440 4965 322 2283 10182 10181 923 7376 1208
101,2200 15831 9686 17159 15010 15031 9726 14762 17553 13630
102,14440 15746 16415 12015 12759 17137 1619 9744 12510 12424
103,9704 12821 579 12794 12901 10719 17450 8513 10762 8491
104,17450 241 9422 9446 17364 14278 8742 9145 739 9426
105,1208 14440 923 15746 4965 16808 803 16791 4582 9667
106,5185 7308 7117 13030 7270 7301 5166 13112 12943 12944
107,9975 14585 12767 5289 15650 6644 17888 270 8033 10976
108,6365 16415 12378 12379 12510 5721 16424 17733 17625 17734
109,3648 1945 1877 4055 2187 1890 1949 2229 1901 3631
110,12112 3366 6046 3213 6984 10645 11355 13298 11389 757
111,5952 10272 12330 9066 10252 12332 7638 10260 5951 10243
112,8541 16291 16384 16386 16494 405 8614 16457 8554 8567
113,8033 7873 6597 6615 7968 8111 6728 6514 7376 4965
114,7543 10181 7553 17450 10645 7486 7464 5460 15507 5414
115,16216 12901 15681 15756 7429 10719 5292 7428 12712 14093
116,241 15551 10370 10445 15712 14952 5815 10791 16046 2478
117,1107 6354 4614 6933 13274 10760 5075 5074 13279 13688
118,11625 17450 6613 17825 6602 13274 6615 5027 9968 6641
119,7308 7270 5004 13112 13030 5185 7301 12943 5166 10954
120,6614 6103 4645 6613 7113 8299 4653 13445 6071 2949
121,405 344 329 363 8554 12380 8567 3648 16839 16437
122,6811 1255 17631 17842 8833 2756 15786 16012 13883 12967
123,4470 13357 13417 13415 8060 4532 8124 10845 10857 13370
124,16791 6233 6975 803 322 10865 10726 13032 16350 2283
125,7464 5414 10645 5392 7495 15507 5432 10182 7486 10181
126,12901 15756 12821 12712 10719 10586 10620 12658 12812 10546
127,8242 15383 6676 8898 15922 2200 13914 13908 10267 2298
128,7308 13030 12943 12944 10954 7270 5185 5166 7117 7116
129,2327 2314 2624 2591 15803 15824 2518 2334 2832 16288
130,16350 6975 15746 17236 10445 10726 9667 2283 4965 322
131,5721 17625 14952 5761 16183 9847 14752 1910 9871 1913
132,4679 6654 8747 12298 4007 6507 9139 9321 5669 14273
133,8369 5468 7327 15621 6155 11923 17134 9717 4113 16441
134,13786 10049 9995 5075 5086 1283 10007 5099 5100 7463
135,5392 7486 15507 5460 5432 10181 7495 7543 5983 6011
136,16778 8316 4837 8242 4982 14762 14449 13908 5819 13914
137,12297 10502 10546 12370 12281 12658 10553 5004 7116 15756
138,5141 6676 13703 15831 9686 14449 13908 15383 10267 2027
139,10726 803 16808 6670 17236 9744 17842 7376 4582 6975
140,1877 1945 2229 2187 4055 1890 3666 1949 3648 1873
141,11676 2778 11681 3243 3387 3389 10470 6200 3249 1824
142,10445 4965 16598 322 16350 15746 7376 17236 9667 13366
143,10746 8111 5241 6615 10719 7377 8033 10791 6728 6597
144,15016 14238 14380 11708 14375 9291 12819 13767 1541 12931
145,2402 8666 10831 14296 500 8807 5575 17181 2555 8437
146,15266 8777 15208 8263 5600 552 2960 3226 14949 2284
147,9667 6670 16751 6112 2772 8326 15626 16791 8310 8284
148,5086 10571 10650 13443 5074 5075 10692 10535 5100 13417
149,18011 5424 13758 8938 8735 16557 4693 9329 11102 4029
150,2027 15831 4837 17159 5090 13703 13630 2687 17553 4982
151,10726 13366 10445 9744 322 923 16350 1208 6233 16598
152,11116 5983 5974 17625 11389 13229 13178 13298 5981 11100
153,344 6615 363 7968 329 6597 8111 405 6514 6728
154,923 6233 2283 9667 1208 13366 15746 803 10445 7376
155,14428 5664 1201 14420 17008 1186 16962 14511 3777 16980
156,6905 10726 17236 322 14440 2283 10445 923 4965 9667
157,2326 15551 15835 10719 7873 12901 2478 8111 10620 12370
158,6811 16573 14543 8716 16874 3885 16889 15518 3937 2482
159,6811 7376 10726 9667 13366 6905 14440 16350 17236 16598
160,17498 17375 17360 3935 7997 11318 11372 17978 6837 15782
161,9140 9534 8871 8936 8946 8974 8976 8820 9327 9022
162,8033 6728 17926 7873 6615 17985 11871 6597 7968 8111
163,16440 5806 2055 6654 4531 9060 5795 4007 9139 6591
164,11730 10719 11723 15073 6398 15642 7113 14031 12658 6793
165,6514 7873 6615 8111 6597 7968 6728 8033 16216 3243
166,15507 10182 10181 5432 7486 7543 7495 5460 7553 5392
167,4965 803 17236 1208 322 2283 10726 13032 7376 16350
168,16874 16573 9363 8756 6456 6570 14543 5056 8716 16889
169,10571 7984 10536 11778 5100 7356 13236 4645 10522 4653
170,7543 6811 7486 7495 10645 5460 10182 10181 5432 5392
171,12520 16476 6456 5056 772 8756 9323 14543 1877 5999
172,2418 1176 13639 13587 16342 12078 12277 12334 12348 16522
173,1492 7291 7327 14963 17900 16550 14998 14967 952 14851
174,9201 13767 9291 15835 12370 7377 12714 10620 15712 10502
175,13277 4603 7195 7107 11513 5086 14078 2366 13274 4406
176,15357 15386 8371 9392 9319 13609 14932 16817 3912 1593
177,16350 322 923 17236 16598 16808 4965 13366 9667 803
178,9907 2320 2328 14119 3830 12412 14125 14123 14121 3847
179,7873 6728 6615 6597 6514 8111 7968 8033 16279 7861
180,4582 9744 6514 14440 10445 6615 8033 803 4965 10726
181,16350 4965 4582 15626 2283 10445 13032 803 6670 7376
182,8735 16239 5110 4029 16557 8938 17584 5424 18011 13758
183,7873 8033 6597 12074 7968 6514 6615 8111 6728 12701
184,4837 2298 4982 5819 2687 17159 15831 15383 15922 8242
185,8033 7495 7543 8111 5460 6514 5414 5392 10645 6597
186,11764 6365 17733 17734 16436 5761 12060 11836 12378 17625
187,5983 5981 16046 6011 4413 12658 14060 4434 10349 9280
188,7684 8437 11723 12658 10746 15551 7377 5575 2555 12812
189,1941 4029 4693 11102 13758 10562 16239 5424 9329 16557
190,803 923 17236 16808 322 10445 6905 10726 14440 16598
191,7634 13926 8703 15438 4208 4519 3388 8123 16992 3374
192,14060 17022 9082 14296 14367 14526 9087 9280 9198 13613
193,2283 17236 7376 10445 923 15626 16791 10726 803 1208
194,15579 12714 12901 12812 12712 15681 2448 2402 15551 7377
195,10726 1208 16350 6670 4965 10445 923 15626 17236 6975
196,11389 17450 13383 4025 3955 6728 6514 7968 11170 13178
197,14037 5069 1236 12106 6947 615 14998 2538 4225 464
198,11730 10719 11723 6722 12426 6676 15712 4953 15723 12401
199,9667 9744 16350 322 2283 6233 4965 923 16808 10445
200,10689 11401 11489 103 10753 10754 8688 17673 11491 9849
201,2298 5090 2027 14762 10267 4982 4837 9726 8898 15922
202,16297 9836 11646 4119 1208 14260 4094 12226 16598 3231
203,5972 9879 3164 3160 12045 11829 14744 12066 12031 11133
204,15579 10762 11730 10546 14093 15756 2402 10553 10791 10322
205,13112 11944 11871 5166 12943 11940 12944 5185 7116 3994
206,6514 6728 8033 6597 7968 8111 7873 6615 12370 10586
207,4982 5090 8898 8242 17553 13630 2687 15922 5141 4837
208,12031 6602 7873 7878 15735 12967 8844 4470 7888 2109
209,5999 17525 6577 16476 16573 15518 11608 16620 5056 9363
210,1941 11102 18011 12492 16557 8735 17584 13758 16239 640
211,16350 803 7873 16598 7968 15626 10445 6905 1208 10865
212,5978 688 14681 12257 13894 15949 14465 2532 6514 8627
213,2039 7809 7173 16331 6144 7172 16336 13537 6567 2052
214,9333 4165 15025 8520 11502 4609 10405 11629 15921 3620
215,9667 14440 16598 15746 803 923 322 10726 4965 6905
216,1877 3666 2320 2187 1890 1824 1949 1901 2328 1873
217,16390 3744 2705 8323 7979 16042 4656 1172 3384 12649
218,5185 5166 12944 7308 13112 7117 12943 5051 7116 7270
219,2298 6676 13908 4982 2027 5141 9686 9726 15831 14762
220,7553 6514 6597 6615 7873 6728 8033 10645 7486 10181
221,923 4582 6975 10445 4965 16350 322 9744 9667 6670
222,9201 9291 1541 13767 15016 10618 9861 11708 6283 11652
223,14047 9826 9566 15732 6845 1228 16836 9975 7872 5200
224,6597 6514 6615 7873 8033 6728 8111 7968 9667 10726
225,1647 4162 14285 9258 17495 9224 9148 16693 9685 8921
226,7662 2178 4094 16634 3637 10560 5043 10253 13047 3231
227,16557 5110 11102 2179 17584 4693 5424 8938 18011 4029
228,14708 939 8277 16354 8603 3529 10210 12062 14710 6376
229,7356 4711 13473 10390 13521 8299 4742 6578 10376 4729
230,7873 14440 16808 6514 9667 6728 16350 8111 1208 6670
231,7734 11778 11759 11166 2376 15434 13417 13415 4532 13443
232,8437 7495 5892 16350 9667 13366 322 10322 12297 8467
233,10181 10182 675 739 15507 17450 5414 5432 5392 10645
234,12944 7301 13112 13030 5166 7117 7270 7116 10954 5185
235,14850 2415 10503 12028 13970 10516 1386 10538 3590 16789
236,7376 6975 2283 4582 1208 1320 9786 10405 16598 322
237,5431 5430 5461 11612 5406 11385 12176 9166 13567 13164
238,9542 6507 10675 9139 6591 5669 16440 5806 4007 13531
239,17689 13440 12425 46 3106 17700 7998 4868 1982 2700
240,923 6233 6905 16808 10865 7376 1208 15746 13366 4965
241,1176 2418 10746 12821 12794 12712 12714 10762 10546 2637
242,8747 923 6591 5287 16808 803 14440 9060 13032 1580
243,1551 1554 3366 823 824 3242 1040 1663 11170 13298
244,412 9321 15746 4965 16440 12298 12774 16681 14996 13366
245,5992 5997 14882 17367 5987 6183 17264 14832 5984 17257
246,7113 7123 5027 4430 15735 17507 7107 15040 15031 2697
247,15626 9667 14440 6670 322 7376 10445 6233 1208 2283
248,7486 2832 7543 1619 3315 17330 7495 12516 3632 15507
249,13864 15486 4409 12059 2448 11462 10624 10288 14500 9953
250,1541 8525 6222 8541 9596 9776 8567 9658 8615 8614
251,4291 257 8473 4314 8484 8496 4301 4344 4199 17872
252,8333 5511 8794 9864 3655 284 10083 1084 3952 8832
253,20 12272 2362 2366 838 17660 2376 6310 6304 17661
254,14440 16791 2283 10445 10726 322 4965 16598 13366 7376
255,10546 11730 10502 15746 17236 5241 9667 6233 2448 10746
256,7524 8838 14838 15971 14851 6724 17307 11110 4852 8878
257,9747 6456 6250 2052 12784 5999 391 16889 16620 3885
258,7376 15746 16791 10726 6905 9667 803 9744 4965 6670
259,4729 4731 5130 10677 4711 7276 4280 13786 13417 5100
260,11480 11498 16350 7116 923 3931 7117 1208 2283 6670
261,16778 5090 9686 17159 2298 4982 4837 17553 5141 13466
262,12740 14998 17259 14963 4225 7239 14967 6623 13708 5596
263,3035 6615 3804 4900 4914 16239 3026 932 3680 5004
264,322 4582 803 2283 7376 16791 10726 13032 923 10865
265,6811 10762 12658 10791 12370 12712 10719 10746 10586 10553
266,8525 1619 3632 17309 16291 16437 9635 16305 9596 17204
267,9327 13236 13274 17524 9341 13288 10522 9275 10518 13293
268,13569 13293 13883 13277 13279 13357 9879 13236 10985 15346
269,7968 8111 6615 8033 7873 6514 6597 6728 11166 15237
270,1802 7984 10302 11759 13830 13786 11150 10470 10571 6927
271,2283 4965 15746 9667 15626 6233 923 10445 17236 16350
272,2636 4292 4299 17806 10878 11480 16343 9908 14045 1858
273,10182 17450 10181 7464 7543 5051 7495 7553 7308 13112
274,13586 9084 9682 15187 13297 14121 9907 4559 15732 3902
275,11349 11346 11509 1348 11497 1351 11456 11393 11376 11555
276,10181 739 17450 675 10182 5460 5414 10445 923 13366
277,1935 1938 16462 8430 1931 16455 1924 16453 10870 1942
278,1843 3035 3026 1736 2996 3369 3366 2979 1663 1554
279,5051 5004 7117 7116 7419 7418 11613 6957 10445 7430
280,7968 6514 7873 10181 6728 7543 10182 8033 5414 5392
281,2200 5141 13908 10267 17553 9726 5819 8316 8242 13914
282,5761 17625 17734 12379 12378 5789 11764 5721 5797 12060
283,5292 7377 12658 10546 2179 5247 4693 8938 12492 10553
284,5074 10518 15698 5075 11166 5086 17825 10522 7803 13688
285,64 54 13734 17603 8682 13811 13606 7299 2658 4165
286,10719 11836 17520 17625 13207 16415 5978 16436 10746 688
287,12778 697 6259 12319 6267 12309 6261 12473 12457 6292
288,8615 11730 8525 9658 11723 9596 8567 8614 9643 9534
289,5620 3351 14536 5603 14967 7290 9675 7887 14963 7271
290,9060 5806 12298 12774 5287 412 4007 9542 5795 13531
291,15746 6905 10726 7376 16598 10445 16791 16350 13366 6670
292,4244 15719 7051 11620 11179 6710 13497 11274 2440 6746
293,17936 838 13370 7225 13786 2376 11215 13372 10316 5972
294,212 1107 9968 10171 6781 8009 7724 6793 10650 7412
295,10182 4965 2283 322 6905 15746 17236 10445 803 14440
296,1730 8111 3931 1736 3955 8033 4023 6221 1843 3994
297,10719 11764 10746 10586 11844 11836 10546 11730 6112 10762
298,2052 17266 16620 772 16889 6250 14010 8756 15518 16573
299,6933 15117 15097 6940 697 4653 10760 10571 12272 4645
300,8033 6728 6514 7873 6597 8111 6615 7968 5051 5004
301,12712 5247 10719 15712 12658 12812 12714 15835 5241 14093
302,10726 15746 803 13032 15626 6975 4582 6670 322 4965
303,629 7464 7968 579 10182 10181 14060 6728 6514 7495
304,10586 10553 12658 10546 10502 5292 5317 12370 8437 12901
305,8282 14721 4828 1255 11237 9906 11504 15465 6811 14338
306,1810 12742 8402 8512 6359 6387 11568 6514 7397 3877
307,466 9835 9975 9930 9918 9916 9876 10032 9751 9566
308,15922 6214 7711 10044 11144 16196 14813 8310 6365 10061
309,4721 1381 4803 13445 4742 7430 13443 4731 13417 4729
310,5004 7116 5051 7968 13112 7117 1541 6728 7308 3804
311,697 10726 7968 13366 6975 6728 10445 2283 6670 17236
312,7116 5004 13112 11498 5051 11480 7117 7270 3814 824
313,5090 1913 8225 10484 11871 2772 10478 16020 2200 1910
314,7419 9939 15020 17614 15010 2674 7418 5980 2697 15031
315,3374 14021 1220 4335 9532 8747 6654 16681 5806 5287
316,14153 9090 12136 6283 5599 12695 4617 12819 10106 11708
317,5761 6597 1910 5789 17520 1870 8310 16415 6615 6112
318,7495 7873 10181 6615 7968 8033 7543 7553 6728 10182
319,3309 648 17075 4679 16042 6644 4683 8739 17547 2442
320,12825 12820 2328 2320 2832 12584 149 11871 16808 8033
321,16425 17892 304 18019 17978 16661 13312 16651 10075 11207
322,17393 13471 3402 17207 5517 14917 7887 14923 5464 17813
323,14818 15786 14199 4041 3246 6344 8843 9644 4520 17622
324,6811 1255 15828 2796 11513 11509 2778 2773 2766 8202
325,329 344 405 363 12792 2059 5110 16834 4022 16839
326,13727 10726 7376 6768 13875 10089 11686 8691 17236 923
327,8703 923 2283 9744 6975 11199 1208 10445 16992 4804
328,2836 2772 15488 11776 6011 2690 9869 8133 16415 10349
329,8242 8316 15831 17553 6676 5819 5141 4837 2027 10267
330,15805 7295 7383 14110 15723 5249 682 7279 6403 13587
331,12812 7377 5241 12821 11723 5247 10791 5292 12794 11730
332,11823 12825 12548 12227 12707 12175 12132 12584 12141 12820
333,9869 5797 8225 5789 17985 16338 17734 16424 1870 11764
334,15746 10445 6905 10726 923 17236 6670 16350 322 7376
335,12514 14110 10447 16922 3802 2843 5657 10348 5209 331
336,17236 7854 13366 13032 16931 6218 3555 16598 16871 1208
337,12821 10719 7429 7428 5247 5241 12658 5317 10791 10831
338,2135 787 4980 12821 10746 12712 5317 10831 5241 12812
339,13413 6577 387 14737 304 16573 12784 17598 8758 6570
340,5983 5974 5797 16130 12086 14963 12106 9640 12167 15487
341,10267 17159 13466 2298 17553 8898 2027 13703 4837 8242
342,6614 6613 11625 2545 10721 2827 15698 15407 10302 2831
343,1222 6788 15931 6775 1221 4800 13819 14994 13797 6721
344,13162 13372 3847 11676 11085 2979 11215 13417 14744 15040
345,7543 10645 7270 13178 3026 1843 3035 13030 3366 7464
346,2283 10726 923 9744 9667 15746 16791 14440 322 1208
347,7267 4427 6261 17854 4651 11434 6259 3586 12059 5786
348,9879 8431 8395 7419 8476 17966 13277 4731 13274 10518
349,16557 12272 6071 7790 14721 10650 1542 16553 10673 7803
350,15732 14047 5691 6713 17450 12315 10182 5639 12098 107
351,1255 6811 14918 4280 4290 4291 4304 4301 4238 4293
352,10182 10181 7495 7543 10645 15507 7553 7464 5414 5432
353,974 4704 13320 17994 4766 15415 13313 4849 7053 16064
354,8033 8111 17450 10182 6615 7873 10620 6597 10181 6728
355,16725 8635 4453 13799 9227 17311 8642 16234 9232 11735
356,2298 16778 8898 14449 4837 10267 15831 5819 5090 9726
357,17553 6676 8898 4982 13466 14762 16778 5819 2200 2298
358,1176 2418 2797 2655 2654 2843 2920 2637 2792 17034
359,1316 337 1541 5962 10422 1765 10540 9201 12410 9846
360,14744 14879 8395 15020 15040 15068 15073 8431 15010 8476
361,4306 4940 4934 7693 8050 2504 4470 7195 4924 8043
362,2283 7376 803 4965 16808 6233 16350 923 9744 16598
363,6615 7873 7968 6597 6728 8033 8111 6514 9224 8023
364,12712 12714 10762 10746 12658 10831 12821 12812 10719 12794
365,7968 8033 7873 6728 6514 8111 6597 6615 11844 6311
366,18011 11776 5761 16239 6112 5424 5110 12060 11764 17584
367,5974 6112 6011 5983 6365 5721 5761 5789 5797 16415
368,6811 14694 7483 15596 16726 6028 15105 6029 10519 11627
369,16477 1569 12391 8742 16494 151 5665 12792 16457 12412
370,6514 6728 7873 6615 7968 8111 6597 8033 16350 11489
371,14000 14002 13973 4570 13998 11712 16791 14026 16808 6437
372,7570 10302 10857 10865 10320 10338 7803 8043 7276 4965
373,803 16791 13366 1208 10726 14440 4965 10865 15626 7376
374,17013 8567 12543 12638 9022 9446 16920 344 1444 5833
375,4791 12078 8600 4094 16619 16634 10197 7645 4119 12058
376,2283 9667 6670 4965 16808 923 16598 322 16791 10726
377,7117 13298 4861 8033 4900 4025 13112 10954 11355 5051
378,16619 2418 14845 1176 2843 2792 2797 9718 10534 13928
379,13018 13005 17048 2386 4878 1423 7731 4852 4927 13014
380,13708 13738 13471 2267 13531 13554 13593 13597 13691 2183
381,17072 6482 6518 1873 2187 1949 1901 363 1877 1945
382,10181 10182 15507 17129 8955 9010 2913 9017 9082 2931
383,9573 8803 512 17309 500 13035 12015 4149 9422 8807
384,17985 17926 6597 7873 6728 11871 7968 6514 6615 8033
385,7117 5004 5185 5051 12658 7270 7116 13112 10586 10502
386,10267 13466 8898 9726 8242 6676 13908 4982 5090 15922
387,10711 10866 241 10181 6365 10182 2778 8124 2772 5075
388,4222 629 9704 14526 13613 14677 4413 13981 4240 17022
389,10553 10546 2402 5847 11723 11730 10586 12297 8437 5815
390,17585 13473 16293 11495 3095 6398 5004 16971 15461 6103
391,17779 688 9502 5437 761 15432 17998 16880 13713 14478
392,7376 16598 2283 923 15746 15626 13032 16808 4965 6670
393,7873 8033 8111 6615 6728 6597 7968 6514 15551 15579
394,14273 9324 2055 9139 5669 5795 17806 6507 9060 4007
395,14879 15068 15040 14811 15031 15010 15073 15020 14744 14953
396,8735 4029 16239 16557 18011 8938 13758 11102 2179 4693
397,10267 9726 2555 2200 10553 15835 10546 15831 5241 12821
398,12931 4332 15123 1765 14380 15016 11708 10422 14266 11652
399,7512 14913 373 682 5209 11746 14933 5284 11835 5066
400,7968 7873 6728 4582 6597 6514 10726 15626 15746 7376
401,10719 5292 5317 7428 15835 12812 15681 11723 5247 7429
402,10445 16791 923 9667 7376 17236 4965 4582 6670 10726
403,4679 6957 270 15965 8739 2135 423 5850 133 5947
404,17614 10130 4653 4603 10103 7724 13786 4545 7734 10571
405,11179 6923 7051 6981 2528 2440 17236 14440 16808 15746
406,2440 6981 7051 11179 2528 6923 13922 14847 8955 5789
407,12164 7724 7734 2831 10522 8202 8203 6991 6873 13370
408,8151 3619 7315 9590 8180 8259 1212 1156 10789 9738
409,7117 4023 5004 13112 7116 4025 17450 3955 3994 5051
410,1172 8323 9826 12767 15650 7888 11178 1185 10946 4683
411,2792 2797 2843 2920 1176 2654 2637 2655 2418 11371
412,8081 2999 12617 15969 8942 2848 17546 2219 2224 5869
413,8525 9776 9643 9635 12658 8615 8614 10181 9658 8554
414,16939 16943 17140 5833 14532 12860 12512 12792 12804 15796
415,6615 6597 7968 7873 6514 8111 6728 8033 5983 16415
416,5987 5992 5997 17264 17257 5984 17367 17236 14440 15626
417,10726 322 6615 14440 8111 6670 6975 4965 7376 16791
418,17450 10181 675 7486 7464 15507 7495 10645 7553 7543
419,5004 3035 824 923 3369 16350 1843 803 7376 2979
420,15733 2756 3829 15786 17631 15181 8833 17842 7771 17235
421,10711 10181 4434 14060 9704 9177 1176 14367 14400 8955
422,4280 10522 5972 2697 11495 10518 4388 7570 11513 10062
423,10194 13593 615 17495 11110 13769 12740 7887 14838 14923
424,10562 8735 17309 4693 5110 6339 8938 5424 9329 3632
425,8060 17614 5074 5075 4924 8050 10985 8043 4920 4803
426,9291 1541 9201 13767 6905 10726 7376 10865 15746 4965
427,13767 9291 9201 1541 1793 3804 638 1843 663 3830
428,16477 17204 8567 8614 9658 9643 9635 16494 8541 8742
429,10181 10645 675 7486 7464 17450 7553 739 11738 14923
430,4582 10445 17236 13366 15746 2283 1208 16598 4965 16808
431,1810 10033 12327 8865 6273 2133 7701 2098 9959 10718
432,6290 17985 15433 2182 17450 2177 15488 11836 10349 11860
433,13887 14397 10540 9575 10574 9846 9849 11650 13876 10181
434,15626 923 6233 16350 7376 16791 1208 4965 6905 17236
435,1086 1076 2200 5819 8242 4982 17159 10267 15383 2027
436,7376 15626 17236 16350 2283 10726 15746 16808 923 4965
437,5432 5779 5414 3073 5392 14038 5460 13237 7553 7486
438,16598 9744 803 923 15746 322 10726 6670 13366 6905
439,11377 8675 17705 11462 5649 11392 8688 5635 11434 17673
440,3859 5185 12943 3179 5004 932 7116 1736 1013 1663
441,8898 5090 15831 2687 10267 16778 9686 14813 4837 14762
442,5460 6597 6615 10182 10181 7486 7968 5432 7464 739
443,10791 5317 10719 10831 12901 10762 5247 5241 12821 10746
