user_id,item_list
48,16342 11057 4265 2178 2843 2204 10943 5250 14060 13576
49,5250 13576 10943 5367 6354 2204 7001 2178 2843 10338
50,12765 84 16114 3890 6210 271 6567 5403 6940 6589
51,4265 16342 11057 8326 1890 12943 13237 5212 758 9392
52,11057 16342 4265 10338 5367 5250 2178 2204 7001 10943
53,6354 10943 2204 7001 10338 14060 5367 5250 2843 2178
54,16342 4265 11057 1890 758 12943 5212 9392 13237 5367
55,2204 2178 6354 5250 7001 5367 10943 2843 13576 14060
56,2178 5367 5250 6354 10338 10943 2204 7001 13576 14060
57,6354 2178 14060 2204 2843 5367 13576 10338 10943 5250
58,2204 5367 13576 5250 14060 10943 6354 2843 7001 10338
59,7001 2178 5367 10338 13576 2204 2843 10943 14060 6354
60,10338 13576 5367 7001 6354 2204 2178 10943 5250 2843
61,4265 11057 8326 758 9392 13237 12943 5212 1890 2204
62,8326 4265 11057 7001 10943 2843 2178 5367 14060 10338
63,1185 5245 10302 10432 2987 7083 6589 4887 6940 4265
64,8326 4265 16342 11057 2770 17273 13357 14267 15917 3572
65,8326 16342 11057 4265 1890 5212 758 9392 12943 13237
66,11057 16342 4265 1890 9392 5212 758 13237 2987 4887
67,11057 16342 4265 5403 2204 13576 2178 10338 14060 5367
68,6354 5367 14060 10338 5250 2843 2178 7001 10943 2204
69,4265 11057 13237 1890 758 5212 12943 9392 13163 10979
70,8326 11057 4265 16342 8270 5275 4980 11494 1986 11155
71,5403 11057 4265 16342 2843 10338 5250 13576 7001 10943
72,4265 16342 11057 5212 9392 12943 13237 1890 758 15756
73,4265 11057 758 1890 13237 12943 9392 1185 10432 2987
74,4265 16342 11057 14060 5367 5250 10943 2843 13576 2178
75,2178 10943 14060 6354 5250 7001 5367 13576 10338 2204
76,16342 4265 11057 8326 9392 758 1890 5212 13237 12943
77,13741 10215 6391 3607 8115 3181 15612 12941 13898 12482
78,4265 11057 16342 10137 10660 8270 3817 11494 8774 14267
79,2204 10943 6354 13576 5250 14060 2843 10338 5367 7001
80,8326 11057 4265 16342 1890 13237 5212 9392 758 10943
81,11057 4265 16342 14060 10943 13576 2204 5367 10338 7001
82,13576 7001 10338 6354 2204 2178 2843 10943 14060 5250
83,11057 4265 2204 6354 5250 2178 7001 13576 14060 10338
84,12765 3890 7264 7681 84 16114 6210 5367 2843 5250
85,8326 4265 11057 16342 5212 13237 758 12943 1890 9392
86,8326 11057 4265 9392 758 12943 1890 13576 2843 2204
87,10338 5250 14060 2843 5367 7001 2178 13576 10943 2204
88,8326 4265 11057 16342 10338 10943 13576 2178 6354 5367
89,4265 11057 16342 5367 10943 2204 7001 2843 14060 10338
90,13576 7001 2204 5367 2843 6354 2178 5250 10943 10338
91,11057 4265 10943 6354 10338 7001 14060 5250 2178 13576
92,6354 7001 5367 13576 2843 10943 10338 5250 2204 2178
93,14179 5841 14384 7286 6361 15887 10121 3265 9676 13946
94,5367 5250 2178 2204 10943 6354 14060 2843 13576 7001
95,5403 6354 5250 2204 7001 10943 14060 13576 5367 2843
96,2178 13576 5250 6354 5367 14060 2204 10338 10943 7001
97,13576 2843 7001 10943 10338 5250 2178 14060 5367 2204
98,13576 2178 5250 2843 2204 14060 10338 7001 5367 6354
99,4265 11057 16342 14267 17273 1986 8774 10660 11494 8435
100,16342 4265 11057 8326 5403 13576 5367 2843 5250 7001
101,5250 13576 10943 7001 6354 2204 2843 2178 14060 10338
102,8326 16342 4265 11057 13237 5212 12943 758 9392 1890
103,11057 16342 4265 5128 2770 11494 14267 10137 11155 11334
104,16342 11057 4265 4795 271 6567 8326 12943 5212 9392
105,7001 6354 2843 2178 10943 13576 5367 14060 2204 16342
106,11057 4265 16342 10338 2204 7001 14060 13576 6354 10943
107,8326 4265 16342 11057 9392 1890 758 13237 12943 5212
108,4265 11057 16342 8326 2843 7001 5367 2204 2178 10338
109,8326 11057 16342 4265 13231 17674 11214 597 6223 9118
110,4265 16342 11057 10943 10338 14060 5367 5250 6354 13576
111,10432 5245 6940 7083 10302 2987 4887 1185 6589 84
112,11057 16342 7001 10338 10943 2178 13576 2204 5367 2843
113,2178 7001 2843 5367 13576 14060 6354 2204 5250 10338
114,16342 4265 11057 2204 6354 7001 10338 10943 5367 2843
115,16342 11057 4265 9392 13237 758 12943 1890 5212 5367
116,8326 11057 4265 5212 9392 13237 12943 758 1890 5250
117,8326 16342 4265 11057 10338 5367 6354 10943 2843 7001
118,7001 6354 14060 5367 2178 10338 10943 13576 2843 2204
119,10338 2843 7001 10943 6354 13576 2178 14060 5367 5250
120,11057 4265 16342 10338 5367 2178 5250 2204 6354 7001
121,8326 4265 2204 10943 2843 10338 2178 6354 7001 14060
122,14060 5250 6354 2843 7001 13576 2178 10943 2204 10338
123,16342 4265 11057 1986 14125 8435 10660 5275 3817 8144
124,5250 5367 10338 2178 13576 2204 10943 2843 14060 7001
125,2204 2178 10943 2843 5367 10338 14060 7001 5250 6354
126,7001 2178 5367 6354 2843 2204 10943 5250 13576 14060
127,4719 13734 620 9652 2541 1966 6238 15958 11475 16650
128,2843 2204 7001 10338 6354 10943 14060 2178 13576 5367
129,6354 10943 2204 2178 7001 2843 5250 5367 10338 14060
130,7001 14060 2204 5367 2178 5250 13576 10338 10943 6354
131,11057 16342 8326 13237 5212 9392 1890 758 7001 2178
132,2178 5367 5250 10943 2204 7001 10338 13576 14060 2843
133,8326 16342 4265 11057 13237 1890 758 5212 9392 15917
134,16342 11057 4265 758 1890 9392 12943 5212 13237 4795
135,11057 4265 16342 9392 12943 1890 5212 758 6202 6922
136,8326 7001 6354 10943 2843 5250 2204 5367 2178 14060
137,16342 4265 11057 8326 13237 758 1890 5212 12943 9392
138,5403 7681 84 12765 6210 3890 16114 2178 10338 13576
139,5250 7001 10338 2843 5367 6354 2204 2178 10943 13576
140,2204 2843 10943 2178 14060 6354 5367 7001 13576 5250
141,5367 10338 10943 2843 13576 2204 5250 2178 7001 6354
142,16342 11057 4265 4795 13063 13549 718 216 9000 8728
143,13576 7001 2178 14060 10943 5367 6354 2204 5250 10338
144,11057 4265 16342 5212 758 1890 9392 13237 13373 7816
145,4265 16342 11057 8326 5212 9392 1890 758 12943 13237
146,4265 16342 11057 17585 15685 5015 6202 7702 9865 1870
147,4265 11057 16342 5015 6922 10123 1870 7702 6579 17585
148,11057 4265 8326 2178 7001 2204 13576 2843 6354 5367
149,5403 10338 2178 13576 2843 7001 14060 5250 6354 10943
150,2204 5250 13576 10338 5367 14060 7001 2843 2178 6354
151,14060 10943 10338 2178 6354 2843 5250 7001 2204 13576
152,11057 16342 4265 10943 14060 13576 2843 5367 5250 10338
153,13576 10338 2204 6354 2843 5250 7001 2178 14060 10943
154,4265 16342 11057 13576 2204 5250 14060 7001 6354 5367
155,271 6567 7083 4887 6940 10432 1185 5245 10302 2987
156,6354 5367 14060 10943 7001 10338 2843 2178 5250 2204
157,16342 11057 4265 5250 14060 5367 2204 7001 6354 2843
158,6567 271 2987 10302 6940 10432 4887 5245 6589 1185
159,271 6567 2987 4887 10302 1185 10432 6940 5245 6589
160,10302 1185 2987 4887 5245 7083 6940 10432 271 6567
161,13576 10338 14060 2843 10943 2204 6354 7001 5367 5250
162,10943 5250 2843 10338 13576 2204 5367 6354 2178 7001
163,5250 6354 7001 13576 14060 2204 5367 10943 2178 2843
164,4265 16342 11057 14060 5250 13576 5367 2178 6354 7001
165,7001 2843 2178 5250 5367 6354 2204 14060 13576 10338
166,4265 11057 16342 5250 13576 10943 2843 7001 5367 10338
167,5367 10943 2843 5250 2178 13576 7001 6354 2204 14060
168,11057 4265 16342 4795 271 6567 8326 12321 5165 3712
169,10943 14060 2204 6354 5250 2843 2178 7001 5367 10338
170,4265 11057 16342 2843 2204 10338 14060 13576 6354 10943
171,5403 2843 14060 6354 7001 10338 10943 13576 5250 2204
172,8326 4265 11057 5275 4980 14267 10660 8774 3817 10137
173,8326 4265 16342 2770 14267 3817 10137 3572 16781 9555
174,16342 11057 4265 2843 5367 7001 14060 6354 10338 10943
175,11057 4265 16342 4980 8435 15917 11334 8270 10660 13357
176,11057 4265 16342 1890 5212 13237 758 12943 9392 13526
177,16342 11057 4265 5212 758 9392 12943 1890 13237 8270
178,8326 16342 11057 4265 758 5212 1890 13237 9392 11494
179,13576 5367 7001 14060 10338 2178 2204 2843 5250 10943
180,4265 16342 11057 14060 10943 2843 5250 2204 5367 13576
181,8326 16342 4265 11057 7001 2843 2178 6354 10943 5250
182,4265 11057 16342 7001 5367 10338 5250 10943 2843 13576
183,4265 16342 11057 5403 4795 18050 17956 5363 15103 11471
184,13576 5250 14060 2204 7001 6354 5367 2178 10338 2843
185,16342 4265 11057 2204 14060 10943 6354 10338 5367 7001
186,6354 2204 5367 2178 2843 5250 10943 10338 14060 7001
187,6940 5245 10432 6589 2987 10302 4887 7083 4265 16342
188,5403 4265 16342 11057 14060 10943 2843 2178 5250 13576
189,7001 2204 10943 14060 2178 6354 13576 5367 2843 10338
190,5403 6354 10338 2204 5367 5250 7001 10943 13576 2178
191,8326 16342 11057 4265 13237 9392 5212 1890 758 2770
192,16342 4265 11057 9392 5212 13237 1890 758 12943 6940
193,11057 4265 16342 271 6567 5403 5245 4887 10302 1185
194,8326 4265 11057 16342 2178 13576 2843 6354 2204 10338
195,4265 16342 11057 13576 2204 5250 10943 2178 6354 5367
196,5403 10943 2843 2178 2204 6354 13576 10338 14060 5250
197,14060 2843 2178 2204 6354 10338 5367 10943 13576 5250
198,11057 16342 4265 7001 5367 10338 2178 10943 2204 5250
199,4265 11057 16342 5250 7001 2204 6354 14060 10943 2178
200,5250 2843 2178 13576 2204 10943 6354 7001 10338 14060
201,5403 10943 10338 6354 2204 5250 13576 14060 5367 2178
202,4265 11057 16342 2178 2204 10338 14060 6354 5367 7001
203,8326 16342 11057 4265 758 1890 13237 9392 5212 12943
204,5403 6354 10943 5250 2178 14060 2843 7001 10338 13576
205,2178 14060 10943 6354 2204 5367 10338 13576 2843 7001
206,2178 5367 10943 2204 5250 14060 2843 10338 7001 6354
207,848 6672 3599 2874 13261 11575 6593 16104 1975 15236
208,14060 7001 2204 5250 13576 10943 10338 5367 2843 6354
209,6567 271 2987 5245 6940 1185 10302 6589 7083 10432
210,8326 11057 16342 4265 2843 6354 7001 2204 10943 5250
211,8326 11057 4265 10943 5367 2178 2843 7001 13576 6354
212,8326 4265 11057 16342 11334 14267 4980 8435 5275 16781
213,6567 271 10302 1185 6589 10432 6940 5245 7083 2987
214,14179 3265 13946 7286 15887 13310 10121 6361 14384 5841
215,2204 2843 10943 10338 14060 13576 5250 5367 6354 2178
216,14060 13576 7001 5367 10943 5250 2178 6354 2843 10338
217,2204 13576 7001 5367 14060 10943 5250 2178 2843 10338
218,11057 4265 16342 5250 2204 5367 13576 10338 2843 10943
219,5250 14060 2178 13576 5367 6354 10943 2204 7001 2843
220,14060 6354 10338 7001 2178 5367 2843 10943 2204 5250
221,4265 11057 16342 1890 13237 9392 758 5212 7001 13576
222,8326 11057 4265 16342 14267 8627 11155 5128 17273 14125
223,8326 16342 4265 11057 758 9392 1890 5212 2178 7001
224,2843 2178 5250 10943 10338 6354 2204 5367 13576 7001
225,10943 7001 10338 2178 13576 6354 2204 5367 2843 5250
226,5403 6354 13576 10338 2204 7001 2178 10943 14060 5367
227,7001 2843 2178 13576 5367 6354 5250 14060 10338 10943
228,2843 7001 13576 10943 2204 14060 6354 2178 5367 10338
229,8326 11057 16342 4265 2178 7001 2843 5367 2204 14060
230,8326 10338 10943 14060 6354 2204 5367 13576 2178 2843
231,8326 16342 4265 11057 6354 13576 14060 2204 7001 10943
232,8326 2204 10943 10338 2843 6354 13576 2178 14060 5367
233,14060 5250 5367 7001 2204 2843 13576 10338 6354 10943
234,10338 10943 6354 14060 13576 5367 2178 5250 2843 7001
235,14060 5367 5250 2204 6354 10338 2843 7001 2178 10943
236,5403 2204 2178 10943 2843 5250 14060 10338 5367 6354
237,7286 14384 15887 9676 5841 13310 6361 10121 14179 13946
238,4265 11057 8326 10943 6354 5367 14060 7001 5250 13576
239,5403 10338 6354 5250 2178 13576 2843 10943 14060 2204
240,5250 13576 5367 2204 2178 7001 14060 2843 6354 10338
241,6940 5245 7083 6589 4887 1185 10302 2987 10432 6567
242,5403 10943 13576 14060 5367 2178 5250 7001 10338 2843
243,11057 4265 16342 8326 6354 2204 14060 10943 2843 2178
244,4265 11057 16342 8326 758 5212 12943 13237 1890 9392
245,16342 11057 4265 2843 5250 10338 6354 7001 2178 2204
246,16342 11057 5250 2178 10943 5367 7001 10338 2204 6354
247,10338 2843 6354 5367 7001 2178 14060 5250 10943 2204
248,16342 4265 11057 9392 13237 1890 5212 758 7001 6354
249,5250 14060 2843 5367 7001 2178 10338 6354 13576 10943
250,2204 6354 2843 14060 2178 7001 13576 5250 10338 10943
251,6589 1185 2987 10302 7083 6940 5245 10432 4887 13237
252,13576 10338 7001 2178 5367 10943 2204 6354 2843 14060
253,5403 5250 13576 10338 5367 14060 2178 2843 2204 10943
254,8326 16342 4265 11057 14060 7001 10943 13576 2843 5250
255,8326 4265 16342 11057 13237 1890 12943 9392 758 5212
256,2178 13576 5250 6354 2843 10338 10943 7001 5367 14060
257,7083 10302 1185 6940 4887 5245 2987 10432 6589 13231
258,14060 2843 2178 6354 2204 5250 5367 13576 10338 10943
259,8326 4265 11057 7001 2843 14060 6354 5367 2204 10943
260,16342 11057 4265 9392 1890 12943 5212 13237 758 10943
261,5250 10943 14060 5367 2843 13576 2178 10338 2204 16079
262,5367 7001 5250 2204 2843 10943 10338 6354 13576 14060
263,7001 2843 14060 13576 10943 2178 6354 5367 5250 2204
264,4265 16342 11057 10338 2204 2178 14060 5367 6354 5250
265,6589 5245 2987 7083 10302 1185 6940 10432 4887 14665
266,5403 13576 5250 10338 7001 10943 2843 5367 2204 2178
267,11057 4265 758 13237 5212 1890 9392 4795 10338 7001
268,4265 11057 16342 14060 13576 7001 5367 2843 2204 10943
269,11057 16342 4265 2843 14060 10338 13576 2204 5367 5250
270,10338 5367 13576 2178 10943 7001 2204 14060 2843 6354
271,11057 4265 16342 5794 1986 2770 8270 3817 11334 4980
272,2178 6354 2843 13576 2204 5250 5367 10943 7001 10338
273,14060 2178 10338 7001 5367 2204 5250 6354 13576 10943
274,3605 6934 12941 9978 10378 9854 12482 735 8115 14761
275,5403 7681 12765 3890 7264 16114 84 6210 2843 2178
276,8326 11057 16342 4265 10338 6354 14060 5250 13576 7001
277,8326 735 15612 12081 13898 10215 10378 6934 16319 6391
278,4265 11057 1870 15685 1742 15756 731 17585 6922 6579
279,11057 16342 4265 8326 9392 5212 13237 758 1890 4795
280,5250 2843 2204 14060 10943 13576 5367 2178 6354 10338
281,271 6567 1185 2987 5245 7083 10432 6940 10302 4887
282,4265 11057 16342 13237 9392 12943 758 5212 1890 9865
283,14060 5250 13576 7001 2178 2843 6354 10943 10338 5367
284,8326 4265 11057 16342 10943 10338 2843 5367 13576 2204
285,5433 11537 8187 169 14932 10173 11076 14220 4708 2970
286,8326 16342 4265 11057 5250 13576 10338 10943 7001 5367
287,13576 6354 5367 2178 2204 2843 10338 10943 5250 14060
288,4265 16342 11057 4795 1890 5212 9392 758 13237 5676
289,2204 13576 5250 10338 10943 2843 7001 2178 14060 5367
290,4265 11057 5403 2843 10338 2178 13576 10943 6354 14060
291,8326 5367 14060 10338 2204 2843 13576 7001 10943 5250
292,5212 13237 1890 758 12943 9392 16342 4265 11057 13576
293,4265 11057 13237 758 9392 1890 10338 5250 14060 10943
294,13576 7001 5367 10338 14060 6354 10943 2843 2178 5250
295,7264 84 6210 16114 7681 12765 3890 5403 5250 2843
296,4265 16342 11057 8326 6567 271 5403 4795 9441 11471
297,10338 2843 10943 5367 6354 5250 7001 13576 2204 14060
298,6589 1185 5245 7083 6940 10432 2987 10302 4887 13231
299,11057 16342 4265 13576 5250 2843 6354 7001 5367 2178
300,6354 5367 2204 13576 5250 2178 10338 7001 2843 10943
301,2843 14060 2178 10943 2204 5367 7001 6354 5250 13576
302,5403 7001 2204 10338 6354 14060 5250 13576 2178 5367
303,4265 16342 11057 12943 9392 1890 758 13237 5212 4795
304,16342 4265 11057 7001 10338 5250 2178 2204 6354 2843
305,4265 11057 16342 5212 1890 758 13237 9392 10302 4887
306,8326 16342 11057 4265 3572 8627 14125 5794 10137 10660
307,2204 7001 6354 10943 2843 10338 14060 5367 13576 5250
308,2843 6354 2204 7001 5250 13576 5367 2178 10338 14060
309,8326 16342 11057 11155 1986 5275 10137 15917 14125 5794
310,1890 5212 758 9392 13237 8326 11057 4265 16342 1986
311,4265 16342 11057 2843 5367 5250 10338 14060 7001 2204
312,8326 4265 11057 5212 758 1890 9392 10943 14060 13576
313,6354 5367 10338 7001 2843 2178 2204 13576 14060 10943
314,5367 10943 14060 6354 13576 7001 2178 2843 2204 10338
315,5403 11057 16342 4265 8326 2178 2204 5250 10943 2843
316,5403 2178 14060 6354 10943 2843 5250 10338 7001 13576
317,4265 16342 11057 5015 6922 731 8502 6579 17585 9865
318,2204 10338 10943 2178 5250 5367 14060 7001 6354 13576
319,8326 4265 16342 11057 13576 10943 5250 10338 2204 7001
320,5367 6354 14060 2204 2843 7001 10338 2178 13576 5250
321,4265 16342 11057 1890 5212 9392 13237 758 10302 5245
322,4265 11057 16342 9392 1890 758 5212 12943 10338 7001
323,271 6567 3890 16114 84 7681 7264 6210 12765 2987
324,2987 10432 6940 1185 7083 10302 5245 4887 4265 16342
325,4265 16342 11057 5403 8326 13576 2843 5250 10338 2204
326,2178 2843 7001 13576 5367 10338 14060 6354 10943 5250
327,5367 2204 10338 7001 14060 6354 13576 5250 2843 2178
328,10943 7001 2204 5250 13576 2178 6354 2843 14060 10338
329,6354 7001 5367 2178 13576 10943 14060 10338 2843 5250
330,11057 16342 4265 7001 13576 2843 14060 10338 2204 2178
331,11057 16342 10338 10943 2843 2204 5367 13576 2178 6354
332,14060 13576 5250 7001 10943 2204 5367 2178 2843 10338
333,8326 11057 4265 758 5212 12943 9392 1890 5367 10338
334,2204 5250 14060 10943 2843 2178 5367 10338 6354 7001
335,11057 4265 16342 4795 5212 13237 758 9392 1890 6567
336,2204 7001 2843 14060 10943 6354 10338 2178 5367 5250
337,8326 11057 16342 4265 14060 7001 10338 10943 2178 2204
338,16342 11057 4265 2204 7001 13576 2178 6354 5250 10943
339,2987 6940 1185 5245 10302 6589 10432 7083 4887 6567
340,10338 7001 14060 13576 2204 5367 2178 5250 2843 6354
341,13576 7001 14060 2204 2843 5367 2178 5250 10943 6354
342,2204 7001 2178 10943 13576 10338 6354 14060 2843 5367
343,10943 5367 2843 14060 13576 7001 6354 2204 10338 5250
344,16342 11057 4265 11494 8627 5794 5275 11155 15917 5128
345,4265 16342 11057 9392 12943 5212 1890 758 13237 10943
346,5403 14060 7001 2204 10338 2843 5367 10943 13576 2178
347,8326 4265 11057 7001 10338 2178 14060 2843 6354 5250
348,10338 2178 13576 2204 6354 2843 7001 5367 14060 10943
349,5212 1890 13237 758 9392 12943 16342 11057 4265 1185
350,8326 16342 4265 11057 9392 758 13237 1890 5212 5250
351,6589 4887 7083 6940 10432 5245 10302 2987 271 6567
352,11057 4265 16342 10338 6354 14060 2178 10943 13576 5250
353,16104 6593 11839 17081 15236 1084 3142 848 17656 3599
354,16342 11057 4265 8326 2178 2843 2204 13576 5367 7001
355,4265 11057 16342 8326 12943 9392 758 1890 5212 13237
356,2204 10338 2843 5367 7001 10943 2178 6354 13576 5250
357,16342 11057 4265 2204 2843 14060 5250 7001 5367 13576
358,8326 16342 11057 4265 5212 9392 12943 758 13237 1890
359,2178 13576 6354 10943 2204 7001 5367 10338 5250 14060
360,5250 13576 10943 5367 2178 2843 14060 7001 6354 10338
361,2843 10338 2204 2178 7001 6354 13576 14060 10943 5250
362,11057 16342 4265 5250 2178 14060 6354 5367 7001 2843
363,10943 5250 2204 14060 13576 2178 5367 10338 7001 2843
364,4265 16342 11057 8326 10338 2843 5367 10943 6354 14060
365,2843 5250 5367 6354 7001 13576 10943 2178 14060 10338
366,8326 16342 11057 4265 12943 1890 758 5212 9392 13237
367,4265 11057 4795 5224 13839 9000 17956 4610 15436 4341
368,271 7083 6589 1185 2987 4887 10302 5245 10432 6940
369,2843 5367 7001 10338 10943 13576 14060 5250 2178 6354
370,5403 10943 14060 2204 5250 6354 2178 13576 2843 10338
371,11057 16342 4265 9555 8435 5128 15917 3572 8774 5275
372,14060 5250 7001 2843 2178 13576 6354 5367 2204 10943
373,2178 6354 2204 10943 2843 13576 5367 7001 10338 5250
374,5367 10338 10943 14060 5250 2204 2178 2843 7001 13576
375,8326 1890 758 9392 5212 16342 11057 4265 8627 3572
376,11057 4265 16342 8326 2843 6354 2204 2178 14060 10338
377,4265 11057 16342 5403 10338 2204 13576 2178 5367 14060
378,4265 16342 11057 8326 1890 9392 758 13237 5212 12943
379,11057 4265 16342 6354 14060 10338 7001 5250 2178 2204
380,6354 2178 5367 5250 13576 2843 10943 10338 14060 2204
381,8326 4265 11057 13237 9392 758 10338 2204 10943 14060
382,758 9392 13237 1890 5212 8326 5794 3572 11494 2770
383,10338 2843 13576 2204 2178 5367 14060 6354 5250 7001
384,1185 4887 10302 6589 10432 5245 6940 7083 2987 13231
385,6354 2178 10943 10338 14060 5367 2204 7001 5250 2843
386,2204 5367 10943 2843 5250 6354 10338 2178 13576 14060
387,5403 10338 13576 2178 7001 6354 14060 2843 10943 2204
388,5403 4265 16342 11057 2843 10943 13576 5250 5367 2204
389,4265 16342 11057 8326 10943 13576 2204 7001 14060 5250
390,14060 5250 5367 13576 10943 2204 7001 6354 2178 10338
391,11057 4265 16342 9392 1890 758 13237 12943 5212 2770
392,6354 13576 2178 2204 2843 5367 5250 10943 10338 7001
393,7001 2843 13576 6354 14060 5367 2204 2178 5250 10943
394,14060 2843 6354 10943 2204 13576 2178 5250 10338 5367
395,8326 758 12943 5212 13237 1890 9392 11057 16342 4265
396,8326 16342 11057 4265 758 5212 1890 9392 13237 1986
397,2204 2843 5250 10338 2178 14060 7001 5367 6354 10943
398,2178 6354 10943 10338 2843 13576 7001 14060 5250 5367
399,13231 7083 6940 10302 4887 2987 1185 10432 5245 6589
400,2178 10338 6354 5367 5250 14060 13576 2204 7001 10943
401,11057 4265 16342 8326 5403 4708 11537 246 8980 2970
402,2178 5367 6354 14060 10943 13576 5250 2204 2843 10338
403,5367 5250 10338 2204 13576 7001 6354 14060 2843 10943
404,4265 11057 16342 2204 5250 2178 13576 5367 2843 7001
405,6354 10943 13576 2204 10338 5367 2843 2178 5250 7001
406,4265 16342 11057 4887 10432 10302 6940 7083 1185 6589
407,8326 4265 16342 11057 12943 13237 9392 5212 1890 758
408,8446 13216 11852 14592 11457 6209 17704 15418 2583 15926
409,5250 7001 14060 6354 10338 13576 2204 5367 2843 2178
410,16342 11057 4265 2843 7001 14060 2178 10943 5250 5367
411,8326 11057 4265 16342 9392 758 1890 5212 13237 13231
412,4265 11057 16342 13237 1890 758 12943 5212 9392 6761
413,8326 16342 11057 4265 9392 5212 13237 1890 758 14125
414,4265 11057 16342 5367 7001 14060 2178 10943 2204 13576
415,5403 11057 16342 4265 13576 2204 5367 5250 10338 7001
416,5403 5250 2843 2178 13576 6354 14060 5367 10338 7001
417,10338 6354 5367 14060 7001 2178 13576 10943 2204 5250
418,16342 11057 4265 5403 2204 10338 14060 6354 10943 2178
419,16342 11057 8326 2843 13576 5250 2178 6354 10943 5367
420,2843 2178 5250 10943 6354 14060 7001 10338 2204 13576
421,4265 11057 16342 5367 10338 2178 6354 2843 10943 13576
422,11057 16342 13576 14060 5367 2204 2843 5250 10943 2178
423,5403 14384 9676 10121 3265 13946 13310 5841 6361 15887
424,2204 5367 5250 2843 2178 10338 7001 6354 13576 10943
425,8326 16342 11057 4265 2204 13576 7001 6354 10943 10338
426,13576 10338 2204 14060 5250 10943 5367 7001 6354 2843
427,2204 5250 13576 10943 10338 2178 7001 6354 14060 2843
428,7001 14060 6354 5250 10338 2178 2204 5367 13576 10943
429,11057 16342 5212 13237 758 12943 1890 9392 4795 10338
430,2178 7001 5367 13576 5250 6354 2843 10338 10943 2204
431,8326 13898 2158 15612 14761 9978 8115 9854 12941 3605
432,8326 4265 11057 16342 2843 6354 10943 14060 5250 7001
433,6354 10943 5367 2843 2204 5250 13576 14060 2178 10338
434,4265 16342 11057 4795 758 1890 5212 9392 12943 13237
435,14060 5367 10338 5250 2178 7001 2843 13576 2204 10943
436,10943 2178 5250 2843 6354 13576 2204 14060 5367 10338
437,8326 11057 16342 4265 12943 1890 9392 5212 758 10943
438,11057 4265 16342 4795 5403 8326 271 6567 5363 1239
439,12765 84 3890 16114 6210 7681 5367 10338 7001 2843
