user_id,item_list
49,16598 6670 2283 17236 16350 10445 14440 322 15746 15626
50,10574 10540 10267 17553 2298 2687 14449 6676 2027 13914
51,7873 8111 6728 8033 6514 6615 7968 4406 3387 11759
52,2352 4108 5962 2880 1765 15123 15531 12819 7449 8290
53,4582 6975 7376 17236 15626 13366 2283 16791 923 6233
54,8132 10779 3448 15859 7775 7912 11639 17046 8403 15217
55,275 17788 8827 5600 5144 12993 8069 8833 11596 16622
56,6975 803 15746 10726 923 9667 322 13032 13366 17236
57,7711 15463 1913 16374 14940 17926 16183 5761 15118 14952
58,14213 10181 16681 17806 10675 5669 8747 6591 5287 9324
59,12794 12812 12658 12712 12714 10831 12901 10791 10762 12821
60,5030 7915 15386 1208 14414 7929 13696 16350 16598 10865
61,1736 3931 3026 2996 3847 1843 3369 3994 3814 3830
62,17450 8666 9704 6112 14278 4222 15152 8676 4240 2690
63,5030 16154 10790 16195 14908 14414 15938 790 10226 14468
64,8033 6728 8111 6615 6597 7968 6514 7873 12866 837
65,6514 6615 7308 7873 10954 8033 5004 6728 12943 7116
66,2320 2328 699 7520 12184 14480 682 14628 4571 12226
67,8111 7873 6615 7968 8033 6514 6728 7464 7486 7553
68,4965 13032 4582 7376 16350 17236 16791 923 14440 2283
69,1076 1086 2112 825 6667 6661 6646 10339 4190 10364
70,7116 11498 11480 5004 5051 7117 11085 9879 9939 13362
71,17495 5069 3560 947 14627 11738 3593 3686 9685 14602
72,9319 9392 1086 1076 10182 10181 4992 14938 1228 10946
73,17266 6570 16889 12784 3937 16874 772 3885 5999 14159
74,7553 10182 10181 10645 7464 7495 7543 7486 12949 12719
75,9936 5839 15438 5680 15028 17645 14254 6858 7634 357
76,1497 16723 7798 9777 4047 1318 3192 17511 7862 4052
77,3692 5608 5558 5637 5485 3642 5606 3799 3720 4148
78,8033 10946 10976 7873 8111 13529 6728 9826 6597 6514
79,13366 10445 16012 6905 6233 9320 16350 322 16808 11259
80,1715 5463 16494 9534 12412 3648 12390 8615 12380 2094
81,4335 1220 3374 14021 9532 13507 16848 17675 5854 3891
82,1255 11166 12111 3816 3817 13473 405 16457 5754 12112
83,17450 7116 5051 7117 13112 5004 3814 5185 824 675
84,13639 16246 13587 14845 6456 6250 14159 6406 9323 14222
85,5241 5317 12281 5847 15756 5836 15835 15639 15712 15579
86,13112 5004 7116 7117 5051 5166 7270 13030 11480 10954
87,2283 14440 15626 322 16791 13032 7376 6975 10865 16598
88,13758 16239 606 328 7635 10106 3873 2219 4932 12775
89,17734 5797 16557 2179 17625 16436 640 11764 6112 17733
90,10791 7428 10746 12794 15681 5292 12714 10620 15712 7429
91,16033 14094 14636 16162 16939 16943 16969 17013 16070 16182
92,10719 8437 12821 10620 12812 5836 5317 10791 2326 2393
93,3044 6469 14416 15475 4802 3064 15369 5576 4279 6301
94,5090 2687 2200 2298 13914 6676 5141 4982 13908 10267
95,17450 10181 739 10182 675 15507 3011 4625 14511 6115
96,16598 16808 10445 6975 6233 17236 14440 9744 6905 10726
97,9291 9201 13767 14440 4582 17236 6233 322 10445 6975
98,3315 17140 13035 4022 16839 2187 2229 8742 2138 16832
99,12510 5761 12378 17520 12379 5721 8225 16020 5797 5789
100,5051 7117 2283 923 6975 13112 11498 9667 7116 10445
101,13908 15040 15068 4982 4837 2687 16778 14879 13466 10267
102,15115 15650 3309 2442 6644 8739 10946 13863 5275 12601
103,10790 17612 17968 6190 10184 10162 12689 12690 17632 10226
104,11666 17096 14248 2077 2471 1366 14286 209 2052 11618
105,803 4965 15746 13032 6905 16791 17236 9667 1208 2283
106,2320 12789 13757 13756 13802 13844 10729 12991 13903 12833
107,13758 8938 18011 4693 16239 4029 12492 16557 5424 11102
108,5981 5983 757 11836 17733 3804 1843 3814 823 3369
109,1901 1873 1877 1890 3648 1945 1949 3666 12708 4055
110,7873 5974 6365 5981 17396 17462 17861 7968 697 5721
111,17266 391 8756 772 2482 9363 9747 15518 16476 5999
112,8033 6615 5051 6514 7873 7968 5004 6728 7117 7116
113,640 16239 13758 10562 8938 11102 8735 2179 16557 4693
114,14955 11498 7611 14967 16130 3686 10746 14963 14838 2393
115,10620 15835 10762 10746 5847 10719 11723 11730 12812 12821
116,10478 13112 9938 10954 10484 5789 8310 8291 16290 11860
117,13636 15642 9695 5250 7035 10692 5649 10376 4862 7276
118,15639 15579 15756 15712 15681 8437 10322 9770 7429 15551
119,10445 15746 15626 322 6670 2283 16808 6233 16598 7376
120,7195 4603 15389 4645 10338 1283 10320 15407 10302 4614
121,344 363 329 405 9967 12860 291 5742 16384 17408
122,10645 7464 7543 10181 7486 7553 7495 10182 675 5414
123,13473 7412 4614 10470 5186 4603 17825 17985 8009 10692
124,13939 9184 1886 13424 11434 11462 11401 11539 11491 11558
125,5432 10181 15507 7543 7464 7553 10182 10645 5414 7495
126,10186 13915 12523 12979 12993 14044 4455 10472 12981 12879
127,5141 14449 15831 15922 8242 5819 2027 13908 17553 2200
128,10181 1541 5051 13767 13112 7543 7553 541 7495 9201
129,11723 11730 10719 7301 1843 7308 13035 17309 824 823
130,7376 10445 16598 9667 15746 803 322 923 9744 17236
131,12658 12712 6290 10831 17450 10762 5983 12812 12794 739
132,8491 9704 6591 629 412 9321 13531 5669 9324 16440
133,2246 1492 10116 8015 4761 16337 6400 4319 15420 16568
134,2498 9328 17158 10089 4750 16136 11686 14476 16110 15362
135,15507 2177 10182 10181 2636 8752 8803 4222 324 8807
136,9744 6233 4965 16791 6670 322 17236 6975 923 4582
137,12658 10546 10586 10553 12370 12281 10502 12297 15835 12812
138,9686 17159 2298 13630 8242 17553 13908 14813 10267 13703
139,1802 5478 8151 609 10789 9738 17976 17459 620 595
140,8316 13703 2298 4982 13466 2200 2687 14813 17159 5819
141,1945 2187 2229 3648 1949 3666 3631 1873 4055 1901
142,13366 10445 803 7376 923 17236 4582 16598 322 10726
143,1208 8111 823 3847 1663 7376 3859 6975 5051 5004
144,15016 9861 12819 11708 11652 14375 14380 1541 9865 14238
145,15551 2989 12370 10645 13498 2352 15579 2326 15835 8467
146,5004 1730 2996 10954 7116 7270 1843 7117 3035 3366
147,16791 16808 322 803 4965 6905 16350 10445 13366 16598
148,11498 1013 5004 7116 13112 11480 3179 7117 5051 1554
149,8735 11102 7117 9329 16239 12944 16557 4029 5004 13030
150,5141 17159 8242 9726 2298 5819 13466 14762 13703 9686
151,6905 6670 9744 322 9667 2283 923 13366 14440 4965
152,17733 11844 5983 5981 17734 17625 12379 11871 18031 17926
153,344 405 363 16021 2059 1715 3506 6728 566 15980
154,5815 15626 2555 16557 2283 12812 9329 5292 16350 10746
155,5664 3777 12604 10272 12544 10219 10164 16980 8159 3660
156,16808 15746 803 322 7376 6905 14440 1208 923 10726
157,2402 12714 8437 5801 15681 12901 10831 12281 9770 5292
158,6811 3937 391 772 3691 2052 2482 14543 3885 9363
159,8043 2831 11778 4934 8050 13279 10535 2827 10536 5196
160,17360 17498 17375 12426 16399 17586 12482 17318 6745 11243
161,9744 10726 10445 16598 4965 923 2283 13032 6233 9667
162,17985 11871 17926 18031 7873 15746 6233 6214 2612 6290
163,4007 17806 9139 16440 6654 13531 10675 5806 9542 14996
164,4965 10445 6905 2283 9667 16350 923 14440 6975 16808
165,17309 2832 9291 6339 13767 12516 7374 13035 3632 9201
166,13879 4094 16619 4121 16246 4119 10560 13047 13587 15514
167,9849 5455 10588 9846 4332 1541 9575 4531 7270 15915
168,8716 9323 16573 5999 12520 9747 391 6577 16889 5056
169,11776 1913 10484 11764 10478 12378 14752 5797 16338 1910
170,10181 7543 7495 7464 10182 7486 10645 7553 5392 5414
171,8716 9363 552 16476 5999 17266 6570 16889 2052 6250
172,10560 4916 11815 4791 4571 11746 10534 11835 8184 12248
173,10197 440 11057 16411 7383 13783 13788 13281 16922 13326
174,1541 9744 10445 15746 4965 6670 2283 7376 16350 1208
175,9643 9658 1945 3666 1949 16384 4055 8525 3648 16386
176,7707 7339 7688 11004 4214 16688 16672 8119 7685 8126
177,14178 7696 17129 9198 3782 17147 3798 1736 7327 2996
178,2320 2328 8203 4614 4603 8233 13131 8299 8395 4545
179,6597 8111 7873 6615 8033 7968 6514 6728 13424 14781
180,4151 6791 6614 4280 6641 2504 6693 2545 4170 2569
181,13032 6975 9667 15626 10445 10865 6233 6905 14440 4582
182,5424 4693 4029 8735 18011 5110 8938 13758 16557 16239
183,6768 11449 11460 15738 15762 15704 15711 15648 2839 12074
184,13630 13703 4982 15831 2200 8242 2298 5090 2687 5819
185,10181 15507 7495 7543 7553 7486 10645 7464 7968 675
186,5051 7116 7117 5004 13112 12658 6365 10746 12944 5789
187,6417 13755 344 12070 341 8676 5847 10322 12901 329
188,12658 12714 9139 14273 14213 14440 12712 12774 17629 4007
189,18011 1941 17584 8735 4029 10562 5424 4693 9329 5110
190,5432 17309 7486 5392 739 5414 6233 322 7543 803
191,8180 8160 8461 10789 3619 9738 8259 8151 9590 7315
192,10182 7486 10645 7464 7543 7553 10181 7495 14526 4265
193,15274 7766 13419 11830 11079 11082 11088 7751 11102 16418
194,344 363 2320 2328 329 405 15080 11829 9635 7570
195,17733 17734 10645 5761 12379 16415 7116 5981 6365 17520
196,6984 13298 3994 3955 11342 11355 6956 13178 13447 7075
197,10445 9667 1208 2283 17236 13366 10726 15626 7376 16350
198,13908 5819 5090 13914 17553 8898 9686 4837 16778 10267
199,4965 14440 1255 16791 17236 10445 13366 16350 16808 4582
200,12630 10524 1424 8352 15732 10521 6009 8355 14160 12626
201,8242 5819 4837 14762 10267 8898 15831 13630 2298 17159
202,17936 4653 10360 6578 6589 15031 15020 6614 6602 6535
203,6200 11829 5184 15679 13131 11778 15642 15031 15698 11825
204,7861 11259 16279 7760 30 5954 15469 1541 7919 10562
205,7308 3955 5185 13373 7270 12943 12944 7301 13298 5166
206,6597 7968 6514 8111 6615 6728 8033 7873 12901 7495
207,17159 13908 15922 4982 2027 6676 5090 2687 14762 15831
208,7968 803 8009 7993 7984 14610 2597 14571 7928 7914
209,16962 16994 10272 10260 10252 10219 10164 12604 14511 16980
210,4029 5424 640 2320 1941 16239 16557 8735 12492 11102
211,6615 6728 8111 7873 6514 7968 8033 6597 5974 5983
212,16598 7376 9667 13366 322 17236 4965 10445 14440 2283
213,1255 10519 1470 12477 2106 15725 16690 10548 16726 15692
214,16296 3044 3064 17927 2411 11078 17035 277 11332 11742
215,13767 9201 11341 1541 15016 9291 7376 10618 12819 1208
216,17507 10535 15735 3433 4920 5261 10536 6602 14879 9879
217,8111 6615 7968 6728 6597 8033 6514 7873 10182 15507
218,13366 9744 7376 2283 10726 16791 10445 16350 17236 16598
219,16424 16415 11836 17520 17734 5761 17733 12378 5789 12060
220,6615 7464 7553 8033 7873 6728 7543 6514 8111 7486
221,8033 4582 6615 2283 803 16350 13032 6514 10726 6728
222,6518 6482 11601 11751 11714 12381 11365 2882 4439 11589
223,9869 16751 1964 4961 16183 16290 6365 13529 5981 9871
224,7376 322 15626 14440 17236 4965 1208 2283 803 15746
225,923 17409 16598 11160 12307 17393 1503 4852 12249 11110
226,4531 13032 803 15915 9667 4332 10588 10726 5054 6233
227,14636 14188 8946 15796 14189 12599 8820 363 16969 3869
228,9667 2283 1208 15746 15626 16350 14440 13032 4582 13366
229,10976 15579 12794 5241 12658 5575 10502 787 15712 10791
230,6615 6728 8033 7968 8111 7873 6514 2283 17236 7374
231,7617 2913 13636 2931 10857 11513 10845 15040 7551 2908
232,9975 15358 15411 7376 5200 9954 9959 15458 15325 10203
233,5460 824 932 7374 3889 3035 1843 3366 3369 675
234,16239 18011 13758 8735 4029 8938 2179 11102 5424 17584
235,482 487 7845 3200 3196 13055 1386 13058 7828 11317
236,10726 13366 13032 16808 9744 7376 16598 6975 9667 10445
237,9565 9431 13995 5461 5406 9409 11612 5430 5431 12176
238,13410 13531 7873 13262 2055 15681 17349 7968 4377 4410
239,14378 15046 17700 8072 13440 17689 1695 46 15069 13399
240,453 2126 16477 2183 16457 16451 2187 2138 2094 2118
241,10791 12812 7429 7428 10831 12658 10546 5317 12714 10182
242,9542 2979 13691 3804 5185 3500 3931 6507 6597 2996
243,8033 7873 8111 6728 6615 7553 11100 1663 2979 4659
244,5806 16440 16681 5287 13531 9324 9139 5669 13410 412
245,1430 17560 7311 10913 7294 17569 7263 7379 16855 1837
246,14987 10044 16290 16436 10484 16424 17625 6214 16415 8310
247,17236 13366 16808 2283 16350 16598 10726 4965 6975 15626
248,12658 5241 12794 5392 10620 5414 5292 5460 15507 10762
249,6228 16740 17308 17830 14500 5308 5483 13003 267 7012
250,1541 17408 14891 1802 2698 17675 6222 448 17459 787
251,6811 10349 17734 12379 8326 1910 1913 14752 15427 16343
252,5142 11483 3655 3667 4274 9864 799 4233 6117 11233
253,2280 20 13729 7317 9184 14139 12794 1995 6369 8437
254,10985 9879 13274 11829 11825 13877 13236 13883 13896 13279
255,12785 4445 16827 12779 6146 12424 515 6713 6033 16849
256,12481 10752 10768 10765 10749 10751 12458 10770 12464 13737
257,6250 3937 16573 9323 16476 9363 8716 2052 14010 15518
258,7711 9017 10478 10484 9109 16290 9087 9082 11944 579
259,6431 4940 4902 6535 13372 13370 11759 4934 5027 12967
260,16791 15746 9667 16350 4965 1208 7376 2283 10445 6975
261,587 7768 6356 11377 11392 2790 921 2762 2793 5649
262,15383 8316 2200 2027 10267 15831 9686 4982 14449 6676
263,2179 6514 16557 3814 2996 3830 3179 8938 12492 1663
264,11409 5423 10182 12486 12629 10181 5465 11532 7495 4256
265,1076 1086 6811 15290 7116 3896 12821 5004 13338 12812
266,14491 12015 16239 10678 3315 11703 12410 8938 18011 9462
267,10302 10484 4468 4902 4470 7036 7035 11940 11825 2674
268,5517 8921 464 434 947 8531 14052 5596 439 5051
269,6514 8033 6728 6597 7968 6615 7873 8111 3847 2996
270,5287 6654 13691 6591 17943 16681 5795 9060 10675 9139
271,7309 17813 16161 9258 15230 947 1944 1946 12410 2671
272,3026 1736 5640 3035 13112 15786 1730 11480 3179 1551
273,5241 10831 10620 1802 12629 12486 12901 12794 5247 7377
274,13297 17996 9084 14166 386 13586 3902 15732 9072 4461
275,7902 4238 17325 11861 17337 11870 851 11830 7844 7914
276,10726 322 10445 10865 16350 923 13366 15746 4965 6975
277,11523 11501 11553 1643 11525 1634 11516 11454 11461 11582
278,1736 2979 7116 13112 2996 3179 3133 14756 342 3113
279,10726 16598 803 1208 13366 15746 14440 16350 322 17236
280,5051 6728 3242 3213 3211 7495 3179 10645 10181 10182
281,10267 15831 9686 13914 13908 9726 6676 2298 17553 15922
282,6728 7968 7873 6514 8111 6615 8033 8615 9446 5414
283,2448 15756 15551 2402 15835 12370 14093 2393 15681 10586
284,12962 4257 16815 12158 12997 4288 14903 7120 12861 8566
285,13734 17603 8687 16088 3374 1220 9532 4609 4620 4946
286,16598 17236 16350 7376 13366 16791 4582 9744 15626 14440
287,4299 2243 5043 12248 1321 1313 4292 14697 1331 12226
288,10719 12901 7429 10791 7428 5292 6811 5241 12812 7377
289,9722 7054 6189 5577 8023 10843 17393 4269 8878 2680
290,1541 5981 10349 11871 17926 10484 2612 7711 17733 17734
291,10181 10182 7495 6283 6299 7543 15507 17343 10645 7464
292,7736 1609 11762 16350 9812 190 10384 3829 13032 14811
293,6728 7873 8033 6615 6597 7968 8111 6514 4029 5110
294,935 17016 16035 7017 212 17812 13512 17025 4032 13657
295,1255 6811 12356 12944 7524 3859 16130 14917 3830 3847
296,9747 9363 16964 3885 8602 391 6570 8756 17525 6456
297,5761 5789 12060 11844 11764 16415 16424 5721 12510 17520
298,14159 11608 6250 14010 15518 16889 17266 14543 8602 16573
299,17570 4645 13277 8043 7984 4803 13415 3500 13162 5292
300,7429 5317 12812 12794 8033 7377 7428 6514 5292 7968
301,12714 15756 15835 15681 15712 12712 15579 15639 15551 10322
302,16791 4582 9744 9667 1208 6975 6670 15746 10726 16350
303,10182 7464 7486 10645 7543 10181 7553 7495 5392 17734
304,10746 12821 5247 12658 12812 10831 10762 5241 7377 10719
305,6811 1255 1843 3830 1736 757 3931 5051 932 13112
306,4940 10692 10677 1213 6991 17082 7004 17075 1185 4934
307,12365 7771 9184 3326 2359 2458 6620 14358 14400 6356
308,8310 8253 16020 7711 8748 210 13316 11826 16415 9871
309,10719 5980 4721 15727 11183 12199 5221 2443 15735 11178
310,7968 6728 6514 8033 6615 8111 7376 322 17236 16808
311,1208 4965 7117 2283 803 13366 15746 5051 9667 6233
312,13277 13288 13155 13162 13236 13274 13131 13400 13370 13068
313,2298 2687 10267 8316 4837 17553 13703 17159 13908 2027
314,15746 10865 803 4965 10445 6975 4582 15626 14440 17236
315,5669 17943 16440 9060 14273 6591 5569 9324 5228 9321
316,15123 12931 15016 11708 10618 12819 11652 10422 14380 6299
317,5981 5983 5974 8826 5797 13821 13716 8807 8803 629
318,11730 11723 7429 7464 7486 7495 7543 7553 7377 10762
319,3324 12106 3511 16161 9722 12086 2538 15493 2558 17307
320,15259 11940 16436 14752 1870 7711 17985 15463 12510 11944
321,6811 10670 13112 12943 7116 5004 10645 13030 1255 13312
322,16822 7862 16723 7798 1013 3035 932 927 4052 3680
323,10365 8971 3011 16690 14924 10709 8972 1971 10252 15725
324,6811 1255 14818 13368 2610 11355 752 15950 13373 2604
325,6905 10445 15626 10726 9667 17236 1208 923 7376 16791
326,16893 8512 1141 10167 4750 2114 3758 11460 1810 8131
327,4804 581 2012 11199 5152 9745 13208 2049 12871 10483
328,10044 16751 6011 2612 12379 5721 10478 17985 10370 8133
329,17553 5090 2687 9726 2298 6676 2200 5141 15831 15922
330,14744 15031 15010 14953 15040 15068 14879 14811 15073 15020
331,7117 4025 5004 13112 7116 4023 3955 3994 5051 14093
332,8756 16889 2482 14543 2052 8716 5999 12520 16874 3885
333,11940 6112 10478 6290 2177 11871 16290 2182 2612 7711
334,9667 923 6233 6670 10445 9744 15746 803 6905 4582
335,2654 2655 2637 2418 2797 2792 2920 2843 6403 14110
336,923 16598 2283 10182 14440 10181 15746 1208 13366 16808
337,7428 10726 13366 12812 5317 10746 16350 12821 12658 10719
338,5255 5275 4683 14585 14520 14433 2494 17082 17246 5338
339,15518 3885 16964 8716 12520 9323 12784 9363 16889 9747
340,5983 5761 5241 12821 7377 5721 5797 10831 5317 5247
341,4837 17553 17159 13466 13908 2298 4982 15922 10267 5090
342,15746 803 13032 9744 923 17236 2283 9667 16350 322
343,4800 17723 8809 17724 2232 8827 8889 17788 17787 15266
344,3095 13068 13521 13445 13387 15120 13443 11825 13357 15434
345,13692 14296 4538 8591 4495 17364 14367 13716 13725 14278
346,739 5414 5392 675 5460 5432 6591 5569 8033 9139
347,4292 7050 11584 10608 8982 4396 1648 17068 6539 9897
348,8431 8476 7419 8395 9879 3217 13028 3215 4545 6315
349,15573 16426 12794 2843 16239 8033 2179 12501 5317 5110
350,7117 1213 7036 7107 7113 7116 7031 7123 1187 7276
351,1255 6811 10987 11393 5955 15828 5952 1883 9199 5933
352,18011 12492 640 8735 4029 8938 9329 11102 13758 16557
353,9936 7853 10237 3374 13832 5701 448 6858 17675 14254
354,16424 14952 16020 10182 5432 7711 15216 16415 8291 8284
355,7684 14464 13799 11105 12617 5519 6550 14459 3435 4347
356,12365 6774 9266 2248 9383 9407 6779 2418 15018 9489
357,9686 13908 2687 16778 9726 5819 14813 8242 2027 8898
358,2655 1176 2654 2418 2637 2920 2797 2792 2843 17034
359,11259 15469 30 16279 5954 16557 4029 17806 12492 9139
360,8476 15031 15068 14744 9879 8395 7419 15040 14879 8431
361,7803 7878 7570 7617 7679 7693 7724 7734 7430 8009
362,7968 6615 6728 6597 7873 6514 8033 8111 7486 7553
363,8033 10181 6597 6728 15507 7464 7873 7495 6514 5392
364,5086 10376 2366 2362 11513 10360 1283 6578 6535 13415
365,7873 6514 7968 8033 6615 6597 6728 8111 15118 16751
366,4029 16239 13758 11102 8938 18011 5424 16557 9329 5110
367,4693 4029 8735 12492 8938 17734 2179 3872 12378 5721
368,6811 10798 7973 7993 10800 10799 14565 14567 14529 6749
369,7376 9667 322 16350 6975 6670 923 4965 15746 14440
370,7973 7376 16791 9744 4965 13366 16239 10182 16598 10445
371,2058 8586 2067 3861 3860 14383 8568 14440 1679 16791
372,13366 2283 14440 923 10726 16808 322 6670 15626 9667
373,4965 8437 6112 12821 10586 6905 10865 15445 10719 10726
374,9776 638 272 2084 16033 16457 1949 2094 12380 12792
375,17705 8688 17673 8675 2414 12995 5064 8513 5066 13872
376,6670 17236 4965 6905 6975 7376 923 10445 16791 6233
377,175 997 16557 2167 2179 13887 16121 2193 14473 2223
378,12599 12543 12663 12641 12638 16969 12442 17013 12804 12512
379,8878 15880 8838 3156 3130 11513 15735 8926 8921 15727
380,11879 8796 8818 8674 7116 10445 15415 8824 8033 5004
381,10182 10181 7553 7495 10645 7464 15507 7543 17450 7486
382,6514 10182 6615 7968 6728 10181 8033 7873 8111 955
383,13035 6339 17309 3315 12015 3632 2832 12516 7301 10746
384,12821 2482 16874 12784 14543 15518 10719 12812 17525 552
385,11871 17926 18031 17985 9198 9145 12379 4149 9109 9137
386,15831 17159 4982 8316 13703 17553 14813 13908 4837 15383
387,15507 10181 10182 4029 15750 17393 5815 17376 15639 7611
388,10182 9010 9017 14400 16959 4635 10181 14367 9325 9280
389,7377 8033 6514 10322 7429 15507 7428 7968 5247 11730
390,4269 11655 11676 7356 4280 1464 17495 4225 4304 16792
391,17543 13762 5550 11402 8049 3514 8463 11395 8435 3733
392,1877 8541 1949 9776 1873 1945 9596 8614 1890 9635
393,8898 12742 17159 11810 2200 14762 5819 8316 11458 13703
394,10865 322 6670 10726 9667 13366 2283 7376 6233 15626
395,4148 5124 4976 4997 10199 17568 5340 5304 4911 5190
396,14273 4007 9324 9060 5051 5669 5228 7117 8747 17806
397,9726 13466 13630 5004 15922 13703 8898 5185 15831 17553
398,15016 15123 11708 11652 12931 14380 14375 10422 2352 14238
399,2002 3654 7836 3746 17246 3744 14737 12184 14724 3754
400,13366 14440 16598 16350 923 10445 4965 17236 6975 9744
401,12794 12712 12821 10322 12812 7377 12714 15681 12658 15579
402,4965 16791 923 2283 15746 13032 322 6670 13366 1208
403,10746 10719 5247 7377 7429 10762 11730 5292 10791 5317
404,5669 6591 6654 9324 9321 2055 4007 412 6507 12774
405,5261 7984 15131 4645 3160 7412 10845 12272 1283 14031
406,2141 2112 1086 1076 5718 15060 13497 10849 16996 17051
407,405 5212 7036 2545 13786 5213 16070 8742 3951 14879
408,7315 9815 8160 9590 5621 3619 9738 8259 10789 8180
409,803 16598 6905 1208 15626 6670 923 14440 17236 10445
410,1997 8871 2597 16070 14812 12516 11183 4170 12512 5665
411,12514 14543 16964 2637 11208 9747 14628 12520 15518 2655
412,9674 3437 2054 4864 11263 4660 1132 2051 16937 13802
413,12658 16494 16457 15756 16477 9776 10546 10620 5317 8554
414,14440 2283 4965 16350 13032 4582 322 7376 923 15626
415,5974 6615 8111 6728 5983 7968 11844 6597 6514 7873
416,10726 9667 17236 15746 7376 10445 4965 15626 923 2283
417,8033 6514 6615 7873 7968 8111 6728 6597 7117 11498
418,13776 13777 8032 8033 1365 17048 5693 13769 8023 5670
419,824 3814 3955 1730 4023 3804 3369 1843 2996 4025
420,8833 2756 15786 15181 3829 17631 17842 15733 7771 9192
421,17236 4965 14440 16598 16808 7376 9744 6670 923 10445
422,7679 2739 13400 1381 2737 6791 7418 6804 6971 8043
423,447 14437 9087 4149 85 4495 9422 460 9325 17275
424,16350 10865 16808 803 15746 9667 6233 10726 923 4582
425,6112 5983 5789 151 3666 1824 291 272 5981 1901
426,16424 11844 16415 5721 6311 12060 16343 6365 5761 6112
427,1541 2989 9291 4332 9201 15915 5054 8895 2512 5455
428,15750 10843 10831 6615 5517 17625 13738 12740 7873 7184
429,11944 6654 6591 11860 11871 14213 11940 5983 2177 5004
430,6952 977 17399 10091 10907 8443 11909 6278 6955 4310
431,7553 10182 10181 17632 17873 1924 10645 5392 16015 15961
432,10719 10620 10322 12794 15681 5815 2326 15835 2393 5801
433,9325 2320 13725 7968 106 9017 14338 13716 16959 4413
434,7376 16598 17236 13032 10726 6905 4965 4582 923 9667
435,9017 14329 249 9325 4607 4495 14338 14437 14060 13613
436,4965 15626 923 13366 14440 16808 1208 6233 803 10445
437,16415 5754 8820 291 5723 5733 8871 12708 16424 5605
438,2283 6233 16011 14468 17778 16598 17272 13622 803 16350
439,1836 5649 11377 587 5635 11462 10164 11392 10855 11434
440,10726 16350 15746 13366 6975 322 803 6233 16598 10865
441,17364 13725 8955 9082 9087 13716 13514 9198 9010 9109
442,7449 15016 1208 17236 15746 7376 2283 16598 9667 4582
